Client ID,Name,Legal Name,Start Date,Street #,Street Name,State,Zip,Lat,Lon,Accuracy,Category
201305240007,Sheetz #515,Sheetz Inc,5/17/2013,4599,Library Rd,PA,15102,40.350845,-80.022411,9,Convenience Store
48607,Shenderovich In & Out Market,,7/15/1992,1101,Powers Run Rd,PA,15238,40.510035,-79.855995,9,Convenience Store
56716,Shenot's Farm Market,,8/12/1997,3754,Wexford Run Rd,PA,15090,40.625993,-80.079141,9,Convenience Store
200112210004,Shop N Go One,Jas Web Inc,12/19/2001,6001,Buttermilk Hollow Rd,PA,15207,40.362516,-79.907245,9,Convenience Store
201507020006,Shuman's Market,Naela Shuman,6/24/2015,7210,Frankstown Av,PA,15236,40.457053,-79.89605,9,Convenience Store
703,Sil's,LLC Irwin Lederstein,4/8/1992,6000,Noblestown Rd,PA,15071,40.398362,-80.187505,9,Convenience Store
40540,Smithfield News,Weiss Enterprises,3/5/1986,115,Smithfield St,PA,15222,40.43772,-80.000475,9,Convenience Store
40745,Soergel's Orchards,,4/28/1986,2573,Brandt School Rd,PA,15090,40.61395,-80.092426,9,Convenience Store
201306120001,Sophia's,Sophia's Resale Shop LLC,6/5/2013,2918,Walnut St,PA,15132,40.331257,-79.845268,9,Convenience Store
200810220017,Soup Du Jour,Von Genther Holdings Limited,10/14/2008,2228,W Hardies Rd,PA,15044,40.594321,-79.969859,9,Convenience Store
200204260005,South Fayette Sunoco,Mike & Rob Inc,4/15/2002,140,Millers Run Rd,PA,15017,40.357055,-80.119649,9,Convenience Store
200601270003,South Park Convenience Store,,1/19/2006,5660,Brownsville Rd,PA,15236,40.330738,-79.987682,9,Convenience Store
201306250005,Speedway #2900,Speedway LLC,6/19/2013,4830,Wm Penn Highway,PA,15146,40.427386,-79.718529,9,Convenience Store
201306250006,Speedway #2901,Speedway LLC,6/19/2013,4380,Old Wm Penn Highway,PA,15146,40.443721,-79.767945,9,Convenience Store
201410170001,Speedway #2902,Speedway LLC,10/14/2014,4420,Browns Highwayll Rd,PA,15217,40.419217,-79.92745,9,Convenience Store
201409050010,Speedway #2905,Speedway LLC,8/29/2014,303,Hulton Rd,PA,15139,40.526263,-79.842197,9,Convenience Store
201501150002,Speedway #2906,Speedway LLC,1/13/2015,1700,Lincoln Highway,PA,15137,40.369983,-79.786291,9,Convenience Store
201501070005,Speedway #2910,Speedway LLC,12/17/2014,5701,Grand Av,PA,15225,40.511928,-80.131934,9,Convenience Store
201411210005,Speedway #2911,Speedway LLC,11/26/2014,1200,Long Run Rd,PA,15131,40.333078,-79.812564,9,Convenience Store
201312090010,Speedway #6503,Speedway LLC,12/3/2013,2325,5th Ave,PA,15132,40.353945,-79.837531,9,Convenience Store
201101070001,Speedy Food Mart,Bellevue Tobacco & News LLC,12/15/2010,1602,5th Av,PA,15108,40.513292,-80.153687,9,Convenience Store
201204120005,St Clair Mini Mart,Krupa Gas Corporation,4/10/2012,2520,WasHighwayngton Rd,PA,15241,40.318801,-80.088453,9,Convenience Store
200511150005,Stetor's Red Hot Dollar,,11/8/2005,706,Monongahela Ave,PA,15045,40.324036,-79.892756,9,Convenience Store
201405190002,Stop - N - Go,Plaza Stop - N - Go Inc,5/9/2014,21,Yost Blvd,PA,15221,40.414006,-79.847312,9,Convenience Store
201106210020,Stop N Shop,Hari Krishnji Corp,6/1/2011,2110,Ardmore Blvd,PA,15221,40.419144,-79.849932,9,Convenience Store
201508270012,Sub Stop-Marathon,Fayad Enterprise Inc,8/20/2015,2929,Saw Mill Run Blvd,PA,15227,40.377249,-79.98595,9,Convenience Store
201304250005,Sultan Bey,Dollar Plus,4/23/2013,4601,Centre Av,PA,15213,40.452112,-79.951943,9,Convenience Store
201409050003,Sunoco,Kesari Petro Aspinwall,8/26/2014,304,Freeport Rd,PA,15215,40.489247,-79.903111,9,Convenience Store
200102200003,Sunoco #7144,Sunoco Inc R&M,2/15/2001,195,N Craig St,PA,15213,40.449447,-79.950929,9,Convenience Store
199901150003,Sunoco #7278,Sunoco Inc R&M,12/18/1998,339,Cochran Rd,PA,15228,40.382679,-80.052638,9,Convenience Store
199901200003,Sunoco #7279,Sunoco Inc R&M,1/12/1999,3505,Library Rd,PA,15234,40.366409,-80.014537,9,Convenience Store
35682,Sunoco #7353,Sunoco Inc R&M,6/17/1984,300,Grant Av,PA,15209,40.479566,-79.972147,9,Convenience Store
38467,Sunoco #7359,Sunoco Inc R&M,9/20/1984,5600,Wm Flynn Hwy,PA,15044,40.636567,-79.942271,9,Convenience Store
40543,Sunoco #7374,Sunoco Inc R&M,2/24/1986,4638,Clairton Blvd,PA,15236,40.355642,-79.980084,9,Convenience Store
53007,Sunoco #7375,Sunoco Inc R&M,12/8/1994,310,Cedar Ave,PA,15212,40.45136,-80.000589,9,Convenience Store
46335,Sunoco #7414,Sunoco Inc R&M,2/5/1992,4528,OHighwayo River Blvd,PA,15202,40.492161,-80.061419,9,Convenience Store
54363,Sunoco #7416,Sunoco Inc R&M,9/28/1995,900,Butler St,PA,15223,40.511533,-79.946579,9,Convenience Store
40118,Sunoco #7501,Sunoco Inc R&M,10/24/1985,521,Lincoln Hwy,PA,15112,40.384197,-79.823629,9,Convenience Store
53708,Sunoco #7508,Sunoco Inc R&M,6/22/1995,1001,WasHighwayngton Pikeke,PA,15017,40.364368,-80.109853,9,Convenience Store
200206040002,Sunoco / Banksville,SGII Pittsburgh,5/23/2002,1721,Banksville Rd,PA,15216,40.408932,-80.031892,9,Convenience Store
53171,Sunoco / Brookline,,2/17/1995,533,Brookline Blvd,PA,15226,40.395893,-80.022597,9,Convenience Store
199908100001,Sunoco A Plus #7517,Sunoco Inc R&M,8/3/1999,3299,Saw Mill Run Blvd,PA,15227,40.375975,-79.983538,9,Convenience Store
34670,Sunoco A Plus Mini Market,Arco Inc,6/17/1984,3100,W Liberty Av,PA,15216,40.391603,-80.038999,9,Convenience Store
57717,Sunoco A Plus Mini Market,Triisha-Neel Inc,9/25/1998,7701,Penn Ave,PA,15221,40.446748,-79.893321,9,Convenience Store
45763,Sunoco A Plus Mini Market,Vini Corp,4/26/1990,104,Clairton Blvd,PA,15236,40.338699,-79.959854,9,Convenience Store
52337,Sunoco A Plus Mini Market,Sgii Group LLC,7/27/1994,514,N Highwayghland Ave,PA,15206,40.466264,-79.922323,9,Convenience Store
200406110002,Sunoco A Plus Mini Market #7372,Tnck Inc,6/9/2004,7403,WasHighwayngton Ave,PA,15218,40.420313,-79.889086,9,Convenience Store
56386,Sunoco A Plus Mini Mart,Athwal Petroleum Inc,4/22/1997,427,Brownsville Rd,PA,15210,40.412254,-79.989191,9,Convenience Store
200606050011,Sunoco A Plus Mini Mart,MSPG Inc,5/26/2006,1969,Lincoln Wa,PA,15131,40.339782,-79.810729,9,Convenience Store
200407010001,Sunoco A Plus Mini Mart,S G II Centre Ave,6/25/2004,2350,Centre Ave,PA,15213,40.445465,-79.972421,9,Convenience Store
200301160011,Sunoco A Plus Mini Mart #6968,Sunoco Inc R&M,1/14/2003,600,Rodi Rd,PA,15235,40.449297,-79.827395,9,Convenience Store
54740,Sunoco A-Plus Mini Market #7485,Sunoco Inc R&M,1/31/1996,4779,Liberty Ave,PA,15224,40.46105,-79.947308,9,Convenience Store
201605100001,Sunoco Choice Tobacco & Food Mart,Sanuf United Inc,5/3/2016,1855,Haymaker Rd,PA,15146,40.39172,-79.765819,9,Convenience Store
200008040001,Sunoco Mini Market,Tejas Oil & Gas Inc,7/4/2000,9100,Perry Hwy,PA,15237,40.572347,-80.036602,9,Convenience Store
200506150007,Sunoco Mini Mart,Nina's Mini Mart,6/2/2005,6700,University Blvd,PA,15108,40.51784,-80.220393,9,Convenience Store
200604200009,Sunoco Mini Mart,Athwal Petroleum Inc,4/14/2006,1643,Arlington Ave,PA,15210,40.417998,-79.986695,9,Convenience Store
200703230001,Sunoco Mini Mart #0364070303,Gautam Patel,3/21/2007,127,Mcmurray Rd,PA,15241,40.326526,-80.065544,9,Convenience Store
200011150003,Sunrise Sunoco A Plus,Omshiva Enterprises Inc,11/6/2000,1329,Babcock Blvd,PA,15209,40.495733,-79.97691,9,Convenience Store
201201170004,Super Mart,USMA United Enterprise Inc,1/11/2012,1761,Pikene Hollow Rd,PA,15136,40.475685,-80.100421,9,Convenience Store
57499,Super One Convience Store,,7/9/1998,2601,S Braddock Ave,PA,15218,40.415715,-79.876671,9,Convenience Store
53205,Super Stop,Super Stop Convenience Stores Corp,2/28/1995,430,Kenmawr Ave,PA,15104,40.41182,-79.876268,9,Convenience Store
200902040006,Taste Buds Convenience Store,Marks Inc,1/29/2009,1,Virginia Ave,PA,15211,40.429072,-80.00699,9,Convenience Store
201105130004,The Elliott's Town Market,Lathia Investments LLC,5/5/2011,928,Chartiers Av,PA,15220,40.444006,-80.04029,9,Convenience Store
36378,TJ's Deli Mart #1,Kehm Oil Co,6/17/1984,357,Lincoln Av,PA,15057,40.371517,-80.229326,9,Convenience Store
48301,Today's Market,,4/1/1992,612,Allegheny River Blvd,PA,15139,40.51945,-79.842297,9,Convenience Store
200401220004,Tokyo Japanese Food Store,Tsuda LTD,11/28/2003,5855,Ellsworth Ave,PA,15232,40.457633,-79.929286,9,Convenience Store
200606010008,Trail View,Shree Vinayak Inc,5/22/2006,209,Industry Rd,PA,15018,40.272498,-79.797693,9,Convenience Store
201406120010,Triangle Mart,,5/1/2014,101,Amanda St,PA,15210,40.414525,-79.988346,9,Convenience Store
200505090004,Uni-Mart,Jallad Inc,5/4/2005,852,5th Av,PA,15108,40.518311,-80.167154,9,Convenience Store
200504070009,Uni-Mart,Ying Mart Inc,4/5/2005,1926,Brownsville Rd,PA,15210,40.395132,-79.987094,9,Convenience Store
200912100006,Uni-Mart,Akshar Convenience Corp,11/30/2009,298,Knoedler Rd,PA,15236,40.341799,-79.981533,9,Convenience Store
201002120013,Uni-Mart,Hakazi Inc,2/1/2010,101,Fern Hollow Rd,PA,15108,40.520986,-80.192876,9,Convenience Store
201307160014,Uni-Mart,Snt United Inc,7/9/2013,2321,Worton Blvd,PA,15122,40.360136,-79.87158,9,Convenience Store
201003230002,Uni-Mart,Nilkanth Convenience Corp,3/17/2010,1601,Lowrie St,PA,15212,40.462532,-79.982963,9,Convenience Store
201601110006,Uni-Mart,Jay Shakit LLC,1/7/2016,830,Allegheny River Blvd,PA,15139,40.524583,-79.840752,9,Convenience Store
200802130005,Uni-Mart #94634,,2/11/2008,748,Brownsville Rd,PA,15210,40.408719,-79.991558,9,Convenience Store
201007300001,Up Town Minimart,Pashupati Nath LLC,7/23/2010,1800,Forbes Av,PA,15219,40.437327,-79.981323,9,Convenience Store
201407230001,Valero / Sitaram Oil Corporation,Shree Sitaram Enterprise Inc,7/18/2014,2000,Braddock Av,PA,15218,40.422065,-79.88589,9,Convenience Store
200706080001,Valero Gas / Bethel Park,Nihu Enterprise,6/4/2007,3405,South Park Rd,PA,15102,40.321473,-80.057088,9,Convenience Store
201507290002,Valero Provost,Siterom Enterprise Inc,7/21/2015,244,Provost Rd,PA,15227,40.37529,-79.994278,9,Convenience Store
201001060016,Verona Exxon,Allegheny River Corp,12/22/2009,4901,Allegheny River Blvd,PA,15147,40.485246,-79.856075,9,Convenience Store
201504230005,Verona Sunoco,Shree Ambika Inc,4/15/2015,280,Hulton Rd,PA,15147,40.489132,-79.819982,9,Convenience Store
200010300008,Vitamin Gallery,Allegheny 79ers Inc,10/20/2000,880,Butler St,PA,15223,40.511559,-79.945112,9,Convenience Store
200101160005,W B Convenience,Winters Business Corp,12/4/2000,801,W Main St,PA,15106,40.401268,-80.095411,9,Convenience Store
41112,Wagner's Market,Wagner's Market Inc,7/9/1986,4978,Middle Rd,PA,15044,40.605057,-79.926116,9,Convenience Store
200707020007,Walgreens #09043,Walgreen Eastern Co Inc,6/19/2007,1701,Wm Flynn Hwy,PA,15116,40.538724,-79.963405,9,Convenience Store
200605260007,Walgreens #09281,Walgreen Eastern Co Inc,5/3/2006,5956,Centre Av,PA,15206,40.459326,-79.926757,9,Convenience Store
200708220009,Walgreens #10282,Walgreen Eastern Co Inc,8/13/2007,30,Pikene Creek Rd,PA,15090,40.58623,-80.043109,9,Convenience Store
200807250002,Walgreens #10917,Walgreen Eastern Co Inc,7/18/2008,6906,University Blvd,PA,15108,40.517729,-80.221197,9,Convenience Store
200510270002,Walgreens #9345,Walgreen Eastern Co Inc,10/25/2005,10707,Frankstown Rd,PA,15235,40.461125,-79.841874,9,Convenience Store
200611270008,Walgreens #9803,Walgreen Eastern Co Inc,11/17/2006,324,Hulton Rd,PA,15139,40.525375,-79.841699,9,Convenience Store
56195,Welmart,Storage Centers Inc,1/31/1997,200,Alter Rd,PA,15065,40.667086,-79.712426,9,Convenience Store
201311180001,West Liberty BP,,1/28/2013,1829,Liberty Ave,PA,15226,40.405626,-80.018414,9,Convenience Store
201107250006,West View Shell,S Corp,7/18/2011,411,Perry Highway,PA,15229,40.4167,-77.197887,9,Convenience Store
201403130001,West View Sunoco,Kesari Petro Inc,3/12/2014,100,Rochester Rd,PA,15229,40.520554,-80.025232,9,Convenience Store
201406230007,Wm Penn Hwy Sunoco,R & D Ventures Inc,6/18/2014,3406,Wm Penn Hwy,PA,15235,40.430551,-79.81547,9,Convenience Store
200410180001,WN Grocery,,10/8/2004,1018,W North Ave,PA,15233,40.453283,-80.020292,9,Convenience Store
201407280005,Zoscak's Food Market,Harneet Singh Enterprise Inc,7/22/2014,319,Ann St,PA,15132,40.350695,-79.874877,9,Convenience Store
45034,Zozos Marathon,Zozos Enterprises Inc,8/16/1989,8716,Peebles Rd,PA,15237,40.567233,-80.007372,9,Convenience Store
200704260001,GetGo #3137,Giant Eagle Inc,4/26/2007,,8-A Quaker Village ShopPikeng Center,PA,15056,,,,Convenience Store
Client ID,Aldi #92,Aldi Inc,8/18/2015,5239,Brownsville Rd,PA,15236,40.342387,-79.984112,9,Supermarket
201508270013,Aldi,Aldi Inc,9/22/2015,7350,Saltsburg Rd,PA,15235,40.477243,-79.785988,9,Supermarket
201509280005,Aldi #56,Aldi Inc,7/17/2006,2348,Ardmore Blvd,PA,15221,40.415887,-79.848706,9,Supermarket
200607310002,Aldi #68,Aldi Inc,7/16/2010,4578,Wm Flynn Hi,PA,15101,40.571191,-79.952845,3,Supermarket
201007230007,Aldi #72,Aldi Inc,11/18/2010,3089,Sussex Av,PA,15226,40.383771,-80.014178,9,Supermarket
201011190002,Aldi #81,Aldi Inc,1/13/2015,3013,Washington Pi,PA,15017,40.173242,-80.24199,9,Supermarket
201501150001,Aldi #89,Aldi Inc,9/15/2015,300,Eden Park Bo,PA,15132,40.34505,-79.84648,3,Supermarket
201509170002,Aldi #93,Aldi Inc,7/29/2015,7221,Mcknight Rd,PA,15237,40.536931,-80.013056,9,Supermarket
201507270008,Aldi Store #97,Aldi Inc,10/21/2015,127,7th Av,PA,15120,40.407339,-79.912407,9,Supermarket
201511020011,Aldi #96,Aldi Inc Saxonburgh Div,8/19/2015,1160,Washington Av,PA,15106,40.397454,-80.085297,9,Supermarket
201508140001,Shop 'n Save #1076 Mt. Washington,"B C Hanna Foods, Inc",5/13/1984,125,Virginia Av,PA,15211,40.429437,-80.008009,9,Supermarket
37868,Giant Eagle #605 Elizabeth Township,BLB Food Inc,9/16/1988,800,Mckeesport Rd,PA,15037,40.27992,-79.875571,9,Supermarket
44034,Giant Eagle #652,Brickers LLC,8/29/2008,318,Cedar Ave,PA,15212,40.451602,-79.999575,9,Supermarket
200809190016,Shop 'n Save #0212100,CCM Foods LLC,9/7/2002,4548,Broadway Bo,PA,15146,22.335921,114.139154,5,Supermarket
200209130006,Costco #332,Costco Wholesale Corp,7/1/2002,202,Costco Dr,PA,15205,40.458793,-80.16586,9,Supermarket
200207230002,Costco #649,Costco Wholesale Corp,3/2/2007,501,W Waterfront Dr,PA,15120,40.402736,-79.921653,9,Supermarket
200703140001,Save A Lot / North Versailles,Deb Joe LLC,2/20/2007,355,Lincoln Hwy,PA,15137,40.382204,-79.819697,9,Supermarket
200702260003,Whitehall Asian Supermarket,Dhari Lal Dhital,4/20/2012,1406,Radford Rd,PA,15227,40.363877,-79.967841,8,Supermarket
201204270004,Donatelli's Italian Food Center,Donatelli's Italian Food Center Inc,7/29/1988,4711,Liberty Ave,PA,15224,40.46207,-79.949355,9,Supermarket
43796,Shop 'n Save,DTJ Foods,7/27/1999,450,56th St,PA,15201,40.483141,-79.948537,9,Supermarket
199908020002,East End Food Co-Op,East End Food Co-Op Inc,5/8/1986,7516,Meade St,PA,15208,40.448199,-79.895475,9,Supermarket
40781,Kuhn's Market #7,Franklin Square L LP,11/25/1997,825,Beaver Grade Rd,PA,15108,40.517576,-80.216199,9,Supermarket
56970,Kuhn's Market,Franklin Square LLP,3/3/2006,4801,Mcknight Rd,PA,15237,40.522828,-80.006531,9,Supermarket
200603100004,Kuhn's Market,Franklin Square LLP,10/26/2005,745,Ingomar Rd,PA,15127,40.593769,-80.006113,8,Supermarket
200511020009,Kuhn's Market,Franklin Square LLP,7/30/2008,700,Beulah Rd,PA,15145,40.427119,-79.834796,9,Supermarket
200808180002,Family Food Center,GHI Mi Rey Khada,5/4/2015,2104,Brownsville Rd,PA,15210,40.39314,-79.986896,9,Supermarket
201505110006,Giant Eagle #6379,Giant Eagle Corp,2/3/2000,420,E Waterfront Dr,PA,15120,40.412485,-79.910258,8,Supermarket
200002100005,Giant Eagle #0004,Giant Eagle Inc,6/17/1984,5055,Library Rd,PA,15102,40.33883,-80.024575,9,Supermarket
2154,Giant Eagle #0015,Giant Eagle Inc,11/3/2013,1701,Lincoln Hi,PA,15137,40.371962,-79.786944,3,Supermarket
201311010007,Giant Eagle #0052,Giant Eagle Inc,11/3/1998,132,Ben Avon Heights Rd,PA,15237,40.521533,-80.069181,9,Supermarket
57792,Giant Eagle #0073,Giant Eagle Inc,3/4/1997,9901,Mountain View Dr,PA,15122,40.33967,-79.949746,9,Supermarket
56268,Giant Eagle #068,Giant Eagle Inc,6/19/2011,5990,University Bo,PA,15108,40.491695,-80.198665,3,Supermarket
201106270010,Giant Eagle #17,Giant Eagle Inc,6/17/1984,6320,Shakespeare St,PA,15206,40.460094,-79.923852,5,Supermarket
1878,Giant Eagle #2,Giant Eagle Inc,3/2/1995,1800,Mckees Rocks Rd,PA,15136,40.467816,-80.097642,9,Supermarket
53202,Giant Eagle #24,Giant Eagle Inc,7/24/2014,3239,Washington Pi,PA,15017,40.173242,-80.24199,9,Supermarket
201407290004,Giant Eagle #25,Giant Eagle Inc,6/17/1984,1029,West View Park Dr,PA,15229,40.516789,-80.038918,9,Supermarket
34317,Giant Eagle #29,Giant Eagle Inc,2/4/2014,1356,Hoffman Bo,PA,15122,40.350968,-79.913673,3,Supermarket
201402070004,Giant Eagle #31,Giant Eagle Inc,1/1/1980,5260,Grove Road,PA,15236,40.357456,-80.002268,9,Supermarket
33543,Giant Eagle #35,Giant Eagle Inc,2/25/1985,1717,Cochran Rd,PA,15220,40.392634,-80.065436,9,Supermarket
39025,Giant Eagle #37,Giant Eagle Inc,6/17/1984,,Quaker Village Shopping Center,PA,15056,40.561532,-80.205346,5,Supermarket
2811,Giant Eagle #38,Giant Eagle Inc,3/1/1962,1901,Murray Av,PA,15217,40.435676,-79.92248,9,Supermarket
1880,Giant Eagle #45,Giant Eagle Inc,6/17/1984,9805,Mcknight Rd,PA,15237,40.584311,-80.038848,9,Supermarket
2051,Giant Eagle #47 / Market District Robinson,Giant Eagle Inc,10/27/2009,100,Settlers Ridge Center Dr,PA,15205,40.440641,-80.149132,5,Supermarket
200910280001,Giant Eagle #60,Giant Eagle Inc,12/4/1998,4010,Monroeville Bo,PA,15146,40.432471,-79.751203,3,Supermarket
57877,Giant Eagle #61,Giant Eagle Inc,6/10/1991,2021,Wharton St,PA,15203,40.431009,-79.976705,9,Supermarket
38879,Giant Eagle #63,Giant Eagle Inc,1/1/1984,4250,Murray Ave,PA,15217,40.422266,-79.929584,9,Supermarket
1881,Giant Eagle #64,Giant Eagle Inc,6/17/1984,3812,O'Neil Blvd,PA,15132,40.347243,-79.83109,9,Supermarket
2370,Giant Eagle #65,Giant Eagle Inc,6/17/1984,4110,Brighton Rd,PA,15212,40.489185,-80.044203,9,Supermarket
2050,Giant Eagle #67,Giant Eagle Inc,6/22/1987,8080,Mcknight Rd,PA,15237,40.557915,-80.023156,8,Supermarket
42412,Giant Eagle #74,Giant Eagle Inc,6/17/1984,1165,Mckinney Lane #100,PA,15220,40.211943,-76.769826,8,Supermarket
35578,Giant Eagle #76,Giant Eagle Inc,1/2/1979,4680,Old Wm Penn Hwy,PA,15146,40.438817,-79.741022,9,Supermarket
2901,Giant Eagle #77,Giant Eagle Inc,12/1/1978,254,Yost Bo,PA,15221,40.436883,-79.857683,3,Supermarket
30226,Giant Eagle #78,Giant Eagle Inc,4/3/1989,230,Rodi Rd,PA,15235,40.462359,-79.826919,9,Supermarket
2848,Giant Eagle / Market District Pine #43,Giant Eagle Inc,1/30/2009,155,Towne Center Dr,PA,15090,40.632132,-80.054286,9,Supermarket
200902180008,Giant Eagle / Market District Shadyside #40,Giant Eagle Inc,11/29/1999,5550,Centre Ave,PA,15232,40.456537,-79.934434,9,Supermarket
199912010005,Giant Eagle / Market District South Hills #14,Giant Eagle Inc,7/8/1988,7000,Oxford Dr,PA,15102,40.347078,-80.046641,9,Supermarket
43711,Giant Eagle / Market District Waterworks #72,Giant Eagle Inc,9/24/1987,910,Freeport Rd,PA,15238,40.488233,-79.893913,9,Supermarket
42973,Giant Eagle Express #5103,Giant Eagle Inc,5/2/2007,2611,Freeport Rd,PA,15238,40.537858,-79.838724,9,Supermarket
200705040005,Giant Eagle #18,Giant Eagle Makets Inc,1/13/2011,1671,Butler Plank Rd,PA,15116,40.537733,-79.965145,9,Supermarket
201012140008,Shop 'n Save / Gibsonia,GLS Supermarkets LLC,7/19/2006,5375,Wm Flynn Hi,PA,15044,40.631549,-79.952845,3,Supermarket
200607190003,GFS Marketplace,Gordon Food Service Inc,11/17/2006,510,Clairton Blvd,PA,15236,40.333786,-79.947122,9,Supermarket
200611270006,Gordon Food Service,Gordon Food Service Inc,11/15/2006,3620,Wm Penn Hwy,PA,15146,40.431969,-79.800107,9,Supermarket
200611170002,Shop 'n Save Penn Hills,Hartley Foods Holding Inc,5/31/1991,2820,Universal Rd,PA,15235,40.475924,-79.78621,8,Supermarket
47108,Shop 'n Save,Hartley Holding Inc,12/2/1999,2362,Golden Mile Hi,PA,15239,40.471465,-79.986641,8,Supermarket
199912060001,Giant Eagle #697,Hickman Foods LLC,5/8/2002,9001,Frankstown Rd,PA,15235,40.462692,-79.865275,9,Supermarket
200205100001,Duquesne Save A Lot,Horizon Management Inc,2/17/2011,9,Duquesne Pz,PA,15110,40.374756,-79.846986,9,Supermarket
201102220003,Shop 'n Save,J & D Supermarkets LLC,2/22/2006,799,Castle Shannon Bo,PA,15234,40.36758,-80.017161,3,Supermarket
200603100006,Food Shoppe,J & J Gourmet LLC,5/5/1983,5878,Northumberland St,PA,15217,40.441526,-79.920551,9,Supermarket
36498,Giant Eagle,Marckisotto Markets Inc,2/27/1991,1705,S Braddock Ave,PA,15218,40.425705,-79.886584,9,Supermarket
46832,Shop 'n Save - Pines Plaza,Mihelic Foods Inc,10/19/1988,1130,Perry Hi,PA,15237,40.401873,-77.019558,8,Supermarket
44108,Shop 'n Save / Glenshaw #212403,MJS Foods LLC,11/29/2006,917,Butler St,PA,15116,40.51331,-79.950785,5,Supermarket
200612060006,Shop 'n Save / Rochester,MJS Foods LLC,9/26/2005,184,Rochester Rd,PA,15229,40.519816,-80.018098,9,Supermarket
200510120001,Shop 'n Save / Shaler,North Allegheny Foods Inc,6/17/1984,1620,Babcock Bo,PA,15209,40.497124,-79.969628,3,Supermarket
32725,Shop 'n Save / Century Square,Noss Enterprises,7/18/2006,2381,Mountain View Dr,PA,15122,40.344781,-79.946778,9,Supermarket
200608010002,Shop 'n Save / Noblestown #2412,Nossokoff Enterprise,3/10/2006,2103,Noblestown Rd,PA,15205,40.430663,-80.051961,9,Supermarket
200603230007,Shop 'n Save - Ross's Village,Olympia Park Plaza Shop N Save LLC,12/19/2013,1886,Homeville Rd,PA,15122,40.373678,-79.873734,5,Supermarket
201312230003,Kuhn's Market,Quality Foods Corp,6/1/1982,1130,Highwood St,PA,15212,40.468566,-80.02666,9,Supermarket
35347,Kuhn's Market,Quality Foods Corp,6/17/1984,661,Lincoln Ave,PA,15202,40.497135,-80.060313,9,Supermarket
36519,Kuhn's Market #4,Quality Foods Corp,10/5/1984,3125,Banksville Rd,PA,15216,40.399677,-80.043413,9,Supermarket
38483,Kuhn's Market,Quality Foods Corporation,12/2/2015,2412,Ferguson Rd,PA,15101,40.554967,-79.972178,9,Supermarket
201512160006,Shop 'n Save,Rajel's Foods LLC,8/11/2014,5001,Library Rd,PA,15102,40.341084,-80.024743,9,Supermarket
201408190004,Shop 'n Save - Wilkins Twp,Rojels Foods LLC,8/17/2014,3335,Wm Penn Hi,PA,15235,40.43292,-79.817603,9,Supermarket
201408250004,Shop 'n Save #0212404 Imperial,Rojels Foods LLC,2/21/2006,600,Market Place Dr,PA,15071,40.440192,-80.241214,9,Supermarket
200602230004,Giant Eagle #646,Romark Foods Inc,8/1/1996,51,Walsh Rd,PA,15205,40.440451,-80.072306,9,Supermarket
55556,Shop 'n Save - Hill District,Ross's Market LLC,10/17/2013,1850,Centre Av,PA,15219,40.442146,-79.981719,9,Supermarket
201310220010,Sam's Club #4952,Sam's East Inc,1/25/2006,2000,Village Center Dr,PA,15084,40.565722,-79.803982,9,Supermarket
200601310002,Sam's Club #6575,Sam's East Inc,10/7/1996,249,Summit Park Dr,PA,15275,40.449585,-80.177954,9,Supermarket
55897,Sam's Club #6677,Sam's East Inc,2/7/1994,3621,Wm Penn Hwy,PA,15146,40.436431,-79.799629,9,Supermarket
51243,Sam's Club #6678,Sam's East Inc,5/25/2006,289,Mt Nebo Pointe Dr,PA,15237,40.534232,-80.067889,9,Supermarket
200606190003,Sam's Club #6679,Sam's East Inc,7/29/2004,2251,Century Dr,PA,15122,40.343793,-79.949018,9,Supermarket
200408050009,Save A Lot,Scozio Foods LLC,12/10/1998,4313,Walnut St,PA,15132,40.321825,-79.834567,9,Supermarket
57873,Giant Eagle Store #600,Scozio Supermarkets Inc,5/19/1994,2001,Lincoln Wa,PA,15131,40.337364,-79.805396,9,Supermarket
51792,Giant Eagle #641,Seven-Z Ent Inc,11/1/1986,1025,Washington Pike,PA,15017,40.367163,-80.110119,9,Supermarket
42635,Wilkinsburg Save A Lot,Shay & Tay Inc,2/21/2007,725,Ross St,PA,15221,40.442803,-79.884174,9,Supermarket
200702210003,Shop 'n Save / Brownsville Road,Shop N Save,6/18/1984,1119,Brownsville Rd,PA,15210,40.404781,-79.990531,8,Supermarket
38008,Shop 'n Save,Shop N' Save,9/13/2006,4313,Walnut St,PA,15132,40.321825,-79.834567,9,Supermarket
200609250001,Shop 'n Save / Heidelberg,Sorbara & Son LP,8/28/2006,2100,Washington Pi,PA,15106,40.173242,-80.24199,9,Supermarket
200608300002,Giant Eagle #1691,Super 8 Corp,10/7/1992,400,Northtowne Sq,PA,15044,40.636471,-79.941762,9,Supermarket
49211,Shop 'n Save,Super Dollar #62205,1/1/1970,4647,Buttermilk Hollow Rd,PA,15122,40.361016,-79.906553,9,Supermarket
35607,Target #2757,Target,8/24/2011,6231,Penn Av,PA,15206,40.460909,-79.921909,9,Supermarket
201106210018,Target #2787,Target Stores,2/7/2013,201,South Hills Village,PA,15241,40.340135,-80.054802,8,Supermarket
201302150004,Shop 'n Save / Russellton,Thomas Beter Inc,1/1/1980,908,Little Deer Creek Valley Rd,PA,15076,40.60823,-79.833146,9,Supermarket
